name,brand,category,price,calories_per_100g,protein_g,fat_g,carbs_g,fiber_g,sugar_g,sodium_mg,ingredients,allergens,organic,gluten_free,description
"Organic Quinoa Protein","NutriMax","Protein Bars",13.41,342,26.7,13.0,12.3,5.7,6.8,50,"natural ingredients","none",true,true,"Healthy organic quinoa protein"
"Fresh Avocado Smoothies","KetoLife","Smoothies",33.21,252,12.1,14.9,8.5,2.7,10.7,1035,"natural ingredients","none",true,true,"Healthy fresh avocado smoothies"
"Premium Salmon Salads","DairyFresh","Salads",25.32,78,21.1,14.2,9.4,2.0,14.7,731,"natural ingredients","none",false,true,"Healthy premium salmon salads"
"Natural Chicken Bowls","PowerSnack","Bowls",31.59,364,10.2,9.3,54.8,10.1,23.3,606,"natural ingredients","none",true,true,"Healthy natural chicken bowls"
"Artisan Tofu Snacks","GreenLife","Snacks",12.13,445,14.8,11.2,34.8,9.6,16.1,393,"natural ingredients","none",false,false,"Healthy artisan tofu snacks"
"Crispy Kale Beverages","SushiMax","Beverages",26.69,380,14.2,15.9,43.6,3.9,7.1,935,"natural ingredients","none",true,true,"Healthy crispy kale beverages"
"Creamy Sweet Potato Soups","SuperSeeds","Soups",7.06,165,8.3,13.1,15.0,6.5,6.9,173,"natural ingredients","none",true,true,"Healthy creamy sweet potato soups"
"Spicy Lentil Entrees","DeliMax","Entrees",29.55,323,19.5,13.4,49.7,3.5,24.3,362,"natural ingredients","none",true,true,"Healthy spicy lentil entrees"
"Sweet Mushroom Breakfast","FitnessFuel","Breakfast",20.75,308,7.2,2.6,29.8,3.1,7.1,686,"natural ingredients","none",true,true,"Healthy sweet mushroom breakfast"
"Savory Berry Desserts","HealthyChoice","Desserts",32.89,388,14.7,18.4,37.5,15.0,22.4,408,"natural ingredients","none",false,true,"Healthy savory berry desserts"
"Organic Quinoa Protein","NutriMax","Protein Bars",6.18,204,22.5,2.0,21.4,1.9,7.1,979,"natural ingredients","none",true,false,"Healthy organic quinoa protein"
"Fresh Avocado Smoothies","KetoLife","Smoothies",34.94,362,19.1,10.4,53.1,13.6,2.1,706,"natural ingredients","none",false,false,"Healthy fresh avocado smoothies"
"Premium Salmon Salads","DairyFresh","Salads",10.79,315,12.5,8.2,15.7,6.8,15.2,938,"natural ingredients","none",false,false,"Healthy premium salmon salads"
"Natural Chicken Bowls","PowerSnack","Bowls",13.08,204,15.7,6.9,46.1,5.3,20.7,520,"natural ingredients","none",true,true,"Healthy natural chicken bowls"
"Artisan Tofu Snacks","GreenLife","Snacks",24.78,288,2.1,6.1,26.6,2.9,16.9,988,"natural ingredients","none",true,false,"Healthy artisan tofu snacks"
"Crispy Kale Beverages","SushiMax","Beverages",15.86,173,18.1,7.9,37.3,1.3,1.7,442,"natural ingredients","none",false,true,"Healthy crispy kale beverages"
"Creamy Sweet Potato Soups","SuperSeeds","Soups",14.17,62,21.5,17.3,12.6,14.5,1.8,617,"natural ingredients","none",true,false,"Healthy creamy sweet potato soups"
"Spicy Lentil Entrees","DeliMax","Entrees",24.54,201,21.6,6.0,38.9,5.1,18.7,429,"natural ingredients","none",false,false,"Healthy spicy lentil entrees"
"Sweet Mushroom Breakfast","FitnessFuel","Breakfast",18.82,185,15.7,4.3,54.1,5.3,10.0,611,"natural ingredients","none",false,true,"Healthy sweet mushroom breakfast"
"Savory Berry Desserts","HealthyChoice","Desserts",14.40,289,16.1,6.1,49.3,2.6,15.9,376,"natural ingredients","none",false,false,"Healthy savory berry desserts"
"Organic Quinoa Protein","NutriMax","Protein Bars",15.72,329,26.7,9.5,18.2,7.7,18.1,185,"natural ingredients","none",false,true,"Healthy organic quinoa protein"
"Fresh Avocado Smoothies","KetoLife","Smoothies",34.99,376,18.8,5.2,38.7,15.4,21.7,312,"natural ingredients","none",false,false,"Healthy fresh avocado smoothies"
"Premium Salmon Salads","DairyFresh","Salads",17.35,226,4.7,8.7,6.4,8.4,12.9,904,"natural ingredients","none",true,true,"Healthy premium salmon salads"
"Natural Chicken Bowls","PowerSnack","Bowls",28.38,129,15.0,19.0,16.9,1.8,8.2,550,"natural ingredients","none",false,true,"Healthy natural chicken bowls"
"Artisan Tofu Snacks","GreenLife","Snacks",32.99,214,5.3,12.3,33.4,16.0,1.9,110,"natural ingredients","none",true,true,"Healthy artisan tofu snacks"
"Crispy Kale Beverages","SushiMax","Beverages",18.03,161,8.4,18.2,34.1,6.7,11.9,192,"natural ingredients","none",true,true,"Healthy crispy kale beverages"
"Creamy Sweet Potato Soups","SuperSeeds","Soups",14.46,52,7.0,11.6,52.1,1.7,9.7,669,"natural ingredients","none",true,true,"Healthy creamy sweet potato soups"
"Spicy Lentil Entrees","DeliMax","Entrees",12.06,100,7.1,4.6,46.5,8.6,24.8,696,"natural ingredients","none",false,true,"Healthy spicy lentil entrees"
"Sweet Mushroom Breakfast","FitnessFuel","Breakfast",19.42,218,12.8,3.7,11.6,6.9,11.4,656,"natural ingredients","none",true,false,"Healthy sweet mushroom breakfast"
"Savory Berry Desserts","HealthyChoice","Desserts",17.64,63,20.0,10.5,25.3,3.3,13.9,521,"natural ingredients","none",true,true,"Healthy savory berry desserts"
"Organic Quinoa Protein","NutriMax","Protein Bars",6.66,149,25.7,8.2,50.5,7.8,19.1,498,"natural ingredients","none",false,false,"Healthy organic quinoa protein"
"Fresh Avocado Smoothies","KetoLife","Smoothies",7.70,388,23.0,9.3,47.5,15.9,16.1,225,"natural ingredients","none",true,true,"Healthy fresh avocado smoothies"
"Premium Salmon Salads","DairyFresh","Salads",32.15,117,22.7,10.6,24.3,9.7,7.8,282,"natural ingredients","none",true,true,"Healthy premium salmon salads"
"Natural Chicken Bowls","PowerSnack","Bowls",34.20,250,2.3,2.7,50.1,11.7,5.2,874,"natural ingredients","none",false,true,"Healthy natural chicken bowls"
"Artisan Tofu Snacks","GreenLife","Snacks",16.51,342,10.2,9.6,21.6,1.6,18.3,178,"natural ingredients","none",false,false,"Healthy artisan tofu snacks"
"Crispy Kale Beverages","SushiMax","Beverages",33.67,412,13.5,14.2,15.1,10.3,10.7,517,"natural ingredients","none",false,true,"Healthy crispy kale beverages"
"Creamy Sweet Potato Soups","SuperSeeds","Soups",25.32,204,25.6,20.4,36.9,6.0,8.4,1040,"natural ingredients","none",false,true,"Healthy creamy sweet potato soups"
"Spicy Lentil Entrees","DeliMax","Entrees",18.24,138,4.4,13.4,37.3,11.6,6.7,869,"natural ingredients","none",true,true,"Healthy spicy lentil entrees"
"Sweet Mushroom Breakfast","FitnessFuel","Breakfast",27.93,286,16.3,10.4,37.6,5.1,13.3,359,"natural ingredients","none",false,true,"Healthy sweet mushroom breakfast"
"Savory Berry Desserts","HealthyChoice","Desserts",22.82,134,10.2,20.6,21.9,7.9,8.6,732,"natural ingredients","none",true,true,"Healthy savory berry desserts"
"Organic Quinoa Protein","NutriMax","Protein Bars",24.14,176,12.5,2.0,25.6,8.2,23.7,514,"natural ingredients","none",false,true,"Healthy organic quinoa protein"
"Fresh Avocado Smoothies","KetoLife","Smoothies",25.46,203,21.5,20.7,9.1,12.8,8.4,650,"natural ingredients","none",true,false,"Healthy fresh avocado smoothies"
"Premium Salmon Salads","DairyFresh","Salads",12.09,288,6.6,5.3,18.5,13.5,24.2,926,"natural ingredients","none",true,true,"Healthy premium salmon salads"
"Natural Chicken Bowls","PowerSnack","Bowls",26.94,270,19.4,20.2,10.8,2.4,23.6,322,"natural ingredients","none",false,true,"Healthy natural chicken bowls"
"Artisan Tofu Snacks","GreenLife","Snacks",33.21,153,7.8,14.6,18.2,5.8,25.2,354,"natural ingredients","none",false,false,"Healthy artisan tofu snacks"
"Crispy Kale Beverages","SushiMax","Beverages",20.03,72,3.6,8.0,6.8,8.2,10.4,1003,"natural ingredients","none",false,true,"Healthy crispy kale beverages"
"Creamy Sweet Potato Soups","SuperSeeds","Soups",31.65,335,26.9,18.6,7.8,12.7,7.4,199,"natural ingredients","none",true,true,"Healthy creamy sweet potato soups"
"Spicy Lentil Entrees","DeliMax","Entrees",11.76,305,7.8,1.7,23.3,2.2,4.2,312,"natural ingredients","none",true,false,"Healthy spicy lentil entrees"
"Sweet Mushroom Breakfast","FitnessFuel","Breakfast",27.21,187,16.0,2.0,42.1,10.7,3.5,459,"natural ingredients","none",false,false,"Healthy sweet mushroom breakfast"
"Savory Berry Desserts","HealthyChoice","Desserts",25.71,139,12.0,5.7,52.0,4.3,6.2,996,"natural ingredients","none",true,false,"Healthy savory berry desserts"
"Organic Quinoa Protein","NutriMax","Protein Bars",28.59,103,3.7,17.4,17.9,4.0,11.5,769,"natural ingredients","none",true,true,"Healthy organic quinoa protein"
"Fresh Avocado Smoothies","KetoLife","Smoothies",14.43,402,10.6,6.0,49.1,11.6,17.0,352,"natural ingredients","none",true,true,"Healthy fresh avocado smoothies"
"Premium Salmon Salads","DairyFresh","Salads",34.11,257,22.5,5.6,13.6,3.5,25.7,743,"natural ingredients","none",true,true,"Healthy premium salmon salads"
"Natural Chicken Bowls","PowerSnack","Bowls",9.25,65,13.4,19.4,25.5,14.2,18.4,169,"natural ingredients","none",false,false,"Healthy natural chicken bowls"
"Artisan Tofu Snacks","GreenLife","Snacks",14.57,385,15.4,17.2,46.9,13.0,7.9,300,"natural ingredients","none",false,true,"Healthy artisan tofu snacks"
"Crispy Kale Beverages","SushiMax","Beverages",6.01,240,22.3,11.9,35.1,5.5,13.7,383,"natural ingredients","none",true,true,"Healthy crispy kale beverages"
"Creamy Sweet Potato Soups","SuperSeeds","Soups",25.76,324,22.7,1.4,5.9,11.9,4.4,905,"natural ingredients","none",false,false,"Healthy creamy sweet potato soups"
"Spicy Lentil Entrees","DeliMax","Entrees",27.18,167,23.0,14.2,6.9,10.0,6.1,562,"natural ingredients","none",false,false,"Healthy spicy lentil entrees"
"Sweet Mushroom Breakfast","FitnessFuel","Breakfast",15.60,317,26.7,8.2,8.9,7.7,8.7,916,"natural ingredients","none",false,true,"Healthy sweet mushroom breakfast"
"Savory Berry Desserts","HealthyChoice","Desserts",22.16,437,20.6,20.2,44.4,7.1,15.7,535,"natural ingredients","none",false,false,"Healthy savory berry desserts"
"Organic Quinoa Protein","NutriMax","Protein Bars",9.56,90,9.5,17.9,34.6,11.7,6.6,69,"natural ingredients","none",false,true,"Healthy organic quinoa protein"
"Fresh Avocado Smoothies","KetoLife","Smoothies",12.32,165,18.6,20.5,25.1,10.0,10.0,110,"natural ingredients","none",true,true,"Healthy fresh avocado smoothies"
"Premium Salmon Salads","DairyFresh","Salads",12.63,275,4.2,17.3,49.0,1.8,24.3,568,"natural ingredients","none",true,true,"Healthy premium salmon salads"
"Natural Chicken Bowls","PowerSnack","Bowls",16.07,52,5.3,19.4,42.0,6.4,3.0,956,"natural ingredients","none",true,true,"Healthy natural chicken bowls"
"Artisan Tofu Snacks","GreenLife","Snacks",34.26,202,10.6,6.2,16.1,4.1,22.1,914,"natural ingredients","none",true,true,"Healthy artisan tofu snacks"
"Crispy Kale Beverages","SushiMax","Beverages",12.73,180,5.6,1.3,54.4,6.2,9.6,786,"natural ingredients","none",true,true,"Healthy crispy kale beverages"
"Creamy Sweet Potato Soups","SuperSeeds","Soups",7.67,108,26.1,3.3,53.4,4.1,3.7,896,"natural ingredients","none",false,true,"Healthy creamy sweet potato soups"
"Spicy Lentil Entrees","DeliMax","Entrees",28.93,138,6.4,12.6,42.0,3.0,15.1,338,"natural ingredients","none",true,true,"Healthy spicy lentil entrees"
"Sweet Mushroom Breakfast","FitnessFuel","Breakfast",31.15,207,15.9,16.3,16.3,15.9,18.3,965,"natural ingredients","none",false,true,"Healthy sweet mushroom breakfast"
"Savory Berry Desserts","HealthyChoice","Desserts",17.40,105,4.5,11.8,20.7,5.9,18.0,848,"natural ingredients","none",true,true,"Healthy savory berry desserts"
"Organic Quinoa Protein","NutriMax","Protein Bars",8.14,359,14.7,8.1,35.8,14.5,13.1,501,"natural ingredients","none",false,true,"Healthy organic quinoa protein"
"Fresh Avocado Smoothies","KetoLife","Smoothies",31.51,433,4.2,3.8,31.5,13.1,18.0,85,"natural ingredients","none",false,true,"Healthy fresh avocado smoothies"
"Premium Salmon Salads","DairyFresh","Salads",15.43,189,2.9,7.5,13.1,13.4,18.4,911,"natural ingredients","none",true,true,"Healthy premium salmon salads"
"Natural Chicken Bowls","PowerSnack","Bowls",31.21,209,21.5,2.7,12.4,7.3,21.1,396,"natural ingredients","none",false,true,"Healthy natural chicken bowls"
"Artisan Tofu Snacks","GreenLife","Snacks",6.61,53,3.3,1.6,20.4,7.4,21.8,331,"natural ingredients","none",true,true,"Healthy artisan tofu snacks"
"Crispy Kale Beverages","SushiMax","Beverages",25.04,402,4.2,15.4,53.4,13.5,18.6,265,"natural ingredients","none",true,true,"Healthy crispy kale beverages"
"Creamy Sweet Potato Soups","SuperSeeds","Soups",30.29,187,8.2,11.0,40.7,14.0,24.3,179,"natural ingredients","none",false,false,"Healthy creamy sweet potato soups"
"Spicy Lentil Entrees","DeliMax","Entrees",28.89,72,19.7,1.1,45.0,2.7,14.0,624,"natural ingredients","none",false,true,"Healthy spicy lentil entrees"
"Sweet Mushroom Breakfast","FitnessFuel","Breakfast",32.55,77,4.3,14.6,45.8,7.7,15.7,314,"natural ingredients","none",false,true,"Healthy sweet mushroom breakfast"
"Savory Berry Desserts","HealthyChoice","Desserts",12.85,82,17.7,3.5,49.0,13.2,9.8,530,"natural ingredients","none",true,true,"Healthy savory berry desserts"
"Organic Quinoa Protein","NutriMax","Protein Bars",6.79,67,21.6,11.3,6.2,15.7,13.0,715,"natural ingredients","none",false,true,"Healthy organic quinoa protein"
"Fresh Avocado Smoothies","KetoLife","Smoothies",23.21,80,18.2,20.9,9.5,5.5,1.2,409,"natural ingredients","none",true,false,"Healthy fresh avocado smoothies"
"Premium Salmon Salads","DairyFresh","Salads",7.80,437,18.4,8.8,51.1,12.8,12.1,278,"natural ingredients","none",true,true,"Healthy premium salmon salads"
"Natural Chicken Bowls","PowerSnack","Bowls",17.68,320,18.8,17.1,43.6,13.6,3.8,996,"natural ingredients","none",true,true,"Healthy natural chicken bowls"
"Artisan Tofu Snacks","GreenLife","Snacks",23.57,126,22.2,12.4,9.2,4.2,18.2,303,"natural ingredients","none",false,false,"Healthy artisan tofu snacks"
"Crispy Kale Beverages","SushiMax","Beverages",18.92,266,13.9,5.8,19.2,6.1,25.2,390,"natural ingredients","none",false,true,"Healthy crispy kale beverages"
"Creamy Sweet Potato Soups","SuperSeeds","Soups",20.17,266,20.6,14.6,10.9,5.9,12.8,739,"natural ingredients","none",true,true,"Healthy creamy sweet potato soups"
"Spicy Lentil Entrees","DeliMax","Entrees",14.56,164,13.9,18.3,48.6,5.8,18.8,108,"natural ingredients","none",true,true,"Healthy spicy lentil entrees"
"Sweet Mushroom Breakfast","FitnessFuel","Breakfast",28.73,183,3.3,12.0,7.6,4.1,10.1,291,"natural ingredients","none",true,true,"Healthy sweet mushroom breakfast"
"Savory Berry Desserts","HealthyChoice","Desserts",23.93,133,12.4,11.9,44.1,15.8,15.4,352,"natural ingredients","none",true,false,"Healthy savory berry desserts"
"Organic Quinoa Protein","NutriMax","Protein Bars",14.56,445,19.8,5.3,13.4,9.0,10.8,1000,"natural ingredients","none",false,false,"Healthy organic quinoa protein"
"Fresh Avocado Smoothies","KetoLife","Smoothies",21.03,88,21.4,19.9,47.6,7.8,4.3,175,"natural ingredients","none",true,true,"Healthy fresh avocado smoothies"
"Premium Salmon Salads","DairyFresh","Salads",30.07,420,2.8,4.9,19.6,1.3,1.5,637,"natural ingredients","none",false,true,"Healthy premium salmon salads"
"Natural Chicken Bowls","PowerSnack","Bowls",10.91,61,21.0,4.1,28.3,2.4,3.6,681,"natural ingredients","none",false,true,"Healthy natural chicken bowls"
"Artisan Tofu Snacks","GreenLife","Snacks",9.05,369,21.8,4.8,18.6,10.2,6.4,790,"natural ingredients","none",true,true,"Healthy artisan tofu snacks"
"Crispy Kale Beverages","SushiMax","Beverages",7.69,322,13.5,14.5,28.2,1.8,23.7,297,"natural ingredients","none",true,true,"Healthy crispy kale beverages"
"Creamy Sweet Potato Soups","SuperSeeds","Soups",35.00,209,13.9,1.4,9.2,16.0,23.1,521,"natural ingredients","none",false,false,"Healthy creamy sweet potato soups"
"Spicy Lentil Entrees","DeliMax","Entrees",33.91,151,14.3,8.6,12.3,10.6,8.4,61,"natural ingredients","none",false,false,"Healthy spicy lentil entrees"
"Sweet Mushroom Breakfast","FitnessFuel","Breakfast",27.36,144,4.4,16.7,46.4,10.3,18.8,944,"natural ingredients","none",false,false,"Healthy sweet mushroom breakfast"
"Savory Berry Desserts","HealthyChoice","Desserts",9.69,442,3.6,7.0,7.1,14.0,11.8,145,"natural ingredients","none",false,true,"Healthy savory berry desserts"
"Organic Quinoa Protein","NutriMax","Protein Bars",13.96,340,9.2,8.0,31.5,14.2,24.1,294,"natural ingredients","none",false,false,"Healthy organic quinoa protein"
"Fresh Avocado Smoothies","KetoLife","Smoothies",30.33,399,20.9,12.5,17.2,5.9,6.2,1043,"natural ingredients","none",true,true,"Healthy fresh avocado smoothies"
"Premium Salmon Salads","DairyFresh","Salads",33.60,127,19.5,6.2,27.5,15.1,14.7,957,"natural ingredients","none",false,true,"Healthy premium salmon salads"
"Natural Chicken Bowls","PowerSnack","Bowls",7.61,322,25.9,14.2,40.3,13.2,18.6,509,"natural ingredients","none",false,true,"Healthy natural chicken bowls"
"Artisan Tofu Snacks","GreenLife","Snacks",16.46,172,14.7,12.8,16.0,4.1,4.1,363,"natural ingredients","none",false,true,"Healthy artisan tofu snacks"
"Crispy Kale Beverages","SushiMax","Beverages",7.40,374,25.5,1.9,25.8,7.5,15.2,248,"natural ingredients","none",false,true,"Healthy crispy kale beverages"
"Creamy Sweet Potato Soups","SuperSeeds","Soups",30.74,203,14.4,19.5,32.3,10.3,7.5,378,"natural ingredients","none",true,true,"Healthy creamy sweet potato soups"
"Spicy Lentil Entrees","DeliMax","Entrees",31.45,75,23.4,10.3,41.7,2.7,13.7,801,"natural ingredients","none",true,true,"Healthy spicy lentil entrees"
"Sweet Mushroom Breakfast","FitnessFuel","Breakfast",24.09,298,7.4,19.5,17.4,7.5,20.6,995,"natural ingredients","none",false,true,"Healthy sweet mushroom breakfast"
"Savory Berry Desserts","HealthyChoice","Desserts",31.59,214,23.6,10.9,46.9,15.1,7.3,964,"natural ingredients","none",false,true,"Healthy savory berry desserts"
"Organic Quinoa Protein","NutriMax","Protein Bars",15.66,210,26.2,17.7,15.2,10.0,13.4,609,"natural ingredients","none",false,false,"Healthy organic quinoa protein"
"Fresh Avocado Smoothies","KetoLife","Smoothies",22.66,355,15.1,10.5,15.0,13.8,5.5,675,"natural ingredients","none",false,true,"Healthy fresh avocado smoothies"
"Premium Salmon Salads","DairyFresh","Salads",32.68,275,18.6,9.9,18.7,3.1,13.5,375,"natural ingredients","none",false,false,"Healthy premium salmon salads"
"Natural Chicken Bowls","PowerSnack","Bowls",12.54,251,23.8,13.3,19.8,15.5,26.0,1036,"natural ingredients","none",false,true,"Healthy natural chicken bowls"
"Artisan Tofu Snacks","GreenLife","Snacks",17.03,66,24.5,4.8,8.7,10.5,15.2,504,"natural ingredients","none",true,false,"Healthy artisan tofu snacks"
"Crispy Kale Beverages","SushiMax","Beverages",21.80,203,21.8,5.6,52.2,3.3,21.7,493,"natural ingredients","none",true,false,"Healthy crispy kale beverages"
"Creamy Sweet Potato Soups","SuperSeeds","Soups",25.46,97,8.6,1.0,29.7,14.4,23.6,531,"natural ingredients","none",false,false,"Healthy creamy sweet potato soups"
"Spicy Lentil Entrees","DeliMax","Entrees",30.62,121,11.7,14.8,54.9,13.3,15.5,500,"natural ingredients","none",false,true,"Healthy spicy lentil entrees"
"Sweet Mushroom Breakfast","FitnessFuel","Breakfast",33.76,321,8.3,18.6,26.7,15.7,16.1,407,"natural ingredients","none",true,false,"Healthy sweet mushroom breakfast"
"Savory Berry Desserts","HealthyChoice","Desserts",8.83,267,22.1,8.5,33.4,12.9,10.7,511,"natural ingredients","none",true,true,"Healthy savory berry desserts"
"Organic Quinoa Protein","NutriMax","Protein Bars",12.37,70,24.1,1.4,12.5,12.4,10.8,757,"natural ingredients","none",false,true,"Healthy organic quinoa protein"
"Fresh Avocado Smoothies","KetoLife","Smoothies",26.92,324,6.8,8.6,32.2,3.3,23.1,522,"natural ingredients","none",true,true,"Healthy fresh avocado smoothies"
"Premium Salmon Salads","DairyFresh","Salads",16.88,141,22.2,7.2,18.3,15.2,1.5,475,"natural ingredients","none",true,false,"Healthy premium salmon salads"
"Natural Chicken Bowls","PowerSnack","Bowls",16.81,392,22.7,19.7,20.8,12.2,23.4,425,"natural ingredients","none",true,true,"Healthy natural chicken bowls"
"Artisan Tofu Snacks","GreenLife","Snacks",24.48,84,8.1,4.3,43.1,13.1,12.3,175,"natural ingredients","none",true,true,"Healthy artisan tofu snacks"
"Crispy Kale Beverages","SushiMax","Beverages",14.68,80,15.7,15.1,41.6,3.0,11.5,241,"natural ingredients","none",true,false,"Healthy crispy kale beverages"
"Creamy Sweet Potato Soups","SuperSeeds","Soups",7.66,109,4.5,18.2,11.0,7.7,11.7,887,"natural ingredients","none",false,true,"Healthy creamy sweet potato soups"
"Spicy Lentil Entrees","DeliMax","Entrees",19.85,129,21.4,20.6,42.1,14.2,19.1,245,"natural ingredients","none",true,false,"Healthy spicy lentil entrees"
"Sweet Mushroom Breakfast","FitnessFuel","Breakfast",17.99,346,9.3,11.5,5.6,6.7,11.6,518,"natural ingredients","none",true,true,"Healthy sweet mushroom breakfast"
"Savory Berry Desserts","HealthyChoice","Desserts",17.97,240,3.9,19.6,23.1,15.6,14.4,440,"natural ingredients","none",true,false,"Healthy savory berry desserts"
"Organic Quinoa Protein","NutriMax","Protein Bars",25.24,300,15.2,17.7,25.9,11.9,7.1,1010,"natural ingredients","none",false,true,"Healthy organic quinoa protein"
"Fresh Avocado Smoothies","KetoLife","Smoothies",23.28,129,25.2,17.6,43.2,2.4,11.1,503,"natural ingredients","none",false,true,"Healthy fresh avocado smoothies"
"Premium Salmon Salads","DairyFresh","Salads",31.01,212,6.4,16.8,35.8,3.8,24.6,907,"natural ingredients","none",false,false,"Healthy premium salmon salads"
"Natural Chicken Bowls","PowerSnack","Bowls",9.29,412,11.8,5.3,35.2,8.9,18.6,994,"natural ingredients","none",false,true,"Healthy natural chicken bowls"
"Artisan Tofu Snacks","GreenLife","Snacks",25.50,422,25.7,10.8,36.7,8.6,8.7,540,"natural ingredients","none",false,true,"Healthy artisan tofu snacks"
"Crispy Kale Beverages","SushiMax","Beverages",8.38,96,20.8,20.9,29.1,6.7,9.9,154,"natural ingredients","none",true,false,"Healthy crispy kale beverages"
"Creamy Sweet Potato Soups","SuperSeeds","Soups",7.74,74,12.5,14.3,49.2,9.6,17.5,533,"natural ingredients","none",false,false,"Healthy creamy sweet potato soups"
"Spicy Lentil Entrees","DeliMax","Entrees",27.43,115,13.4,12.0,20.0,8.8,5.4,588,"natural ingredients","none",true,true,"Healthy spicy lentil entrees"
"Sweet Mushroom Breakfast","FitnessFuel","Breakfast",23.19,74,19.0,15.7,37.7,15.3,6.6,499,"natural ingredients","none",false,false,"Healthy sweet mushroom breakfast"
"Savory Berry Desserts","HealthyChoice","Desserts",29.52,351,6.9,12.9,45.3,7.9,18.0,889,"natural ingredients","none",false,true,"Healthy savory berry desserts"
"Organic Quinoa Protein","NutriMax","Protein Bars",33.94,281,21.1,20.3,25.7,9.7,13.7,1049,"natural ingredients","none",false,true,"Healthy organic quinoa protein"
"Fresh Avocado Smoothies","KetoLife","Smoothies",26.39,121,21.0,3.6,10.9,8.8,21.4,81,"natural ingredients","none",false,true,"Healthy fresh avocado smoothies"
"Premium Salmon Salads","DairyFresh","Salads",28.17,207,21.9,7.5,46.5,9.8,25.1,999,"natural ingredients","none",false,true,"Healthy premium salmon salads"
"Natural Chicken Bowls","PowerSnack","Bowls",21.62,94,14.3,1.4,27.7,5.7,3.6,895,"natural ingredients","none",true,false,"Healthy natural chicken bowls"
"Artisan Tofu Snacks","GreenLife","Snacks",34.08,54,16.8,16.3,15.6,2.1,10.7,679,"natural ingredients","none",false,true,"Healthy artisan tofu snacks"
"Crispy Kale Beverages","SushiMax","Beverages",25.09,67,13.9,12.4,30.0,2.7,8.6,1049,"natural ingredients","none",true,true,"Healthy crispy kale beverages"
"Creamy Sweet Potato Soups","SuperSeeds","Soups",23.92,223,15.9,11.1,32.6,6.8,12.3,455,"natural ingredients","none",false,true,"Healthy creamy sweet potato soups"
"Spicy Lentil Entrees","DeliMax","Entrees",24.31,194,17.1,20.9,14.0,15.9,17.8,1023,"natural ingredients","none",false,true,"Healthy spicy lentil entrees"
"Sweet Mushroom Breakfast","FitnessFuel","Breakfast",18.42,204,8.7,5.9,39.3,5.6,23.1,103,"natural ingredients","none",false,true,"Healthy sweet mushroom breakfast"
"Savory Berry Desserts","HealthyChoice","Desserts",15.50,281,20.7,7.9,40.6,3.6,21.4,730,"natural ingredients","none",true,false,"Healthy savory berry desserts"
"Organic Quinoa Protein","NutriMax","Protein Bars",18.02,247,9.9,9.2,30.6,13.5,18.3,374,"natural ingredients","none",true,true,"Healthy organic quinoa protein"
"Fresh Avocado Smoothies","KetoLife","Smoothies",29.92,267,23.6,17.2,11.9,15.7,15.7,697,"natural ingredients","none",true,true,"Healthy fresh avocado smoothies"
"Premium Salmon Salads","DairyFresh","Salads",5.40,334,13.5,20.7,37.1,10.4,21.8,449,"natural ingredients","none",false,false,"Healthy premium salmon salads"
"Natural Chicken Bowls","PowerSnack","Bowls",14.10,297,18.1,5.7,16.9,4.3,20.7,945,"natural ingredients","none",true,true,"Healthy natural chicken bowls"
"Artisan Tofu Snacks","GreenLife","Snacks",34.71,264,14.6,2.1,8.3,7.7,11.1,583,"natural ingredients","none",true,true,"Healthy artisan tofu snacks"
"Crispy Kale Beverages","SushiMax","Beverages",31.47,223,13.0,3.8,5.1,5.6,15.2,413,"natural ingredients","none",false,false,"Healthy crispy kale beverages"
"Creamy Sweet Potato Soups","SuperSeeds","Soups",24.64,375,9.2,2.6,42.3,12.7,16.5,754,"natural ingredients","none",false,true,"Healthy creamy sweet potato soups"
"Spicy Lentil Entrees","DeliMax","Entrees",12.32,98,4.9,9.0,19.6,6.2,3.9,535,"natural ingredients","none",true,true,"Healthy spicy lentil entrees"
"Sweet Mushroom Breakfast","FitnessFuel","Breakfast",10.37,408,8.8,17.1,28.5,2.1,6.3,900,"natural ingredients","none",false,true,"Healthy sweet mushroom breakfast"
"Savory Berry Desserts","HealthyChoice","Desserts",11.48,355,23.0,9.2,24.3,9.6,19.4,268,"natural ingredients","none",true,true,"Healthy savory berry desserts"
"Organic Quinoa Protein","NutriMax","Protein Bars",11.98,314,13.0,13.2,36.4,4.6,7.1,251,"natural ingredients","none",false,true,"Healthy organic quinoa protein"
"Fresh Avocado Smoothies","KetoLife","Smoothies",8.11,110,22.6,8.5,36.1,5.8,24.3,193,"natural ingredients","none",false,true,"Healthy fresh avocado smoothies"
"Premium Salmon Salads","DairyFresh","Salads",25.64,400,19.2,10.5,14.4,6.8,1.3,596,"natural ingredients","none",true,false,"Healthy premium salmon salads"
"Natural Chicken Bowls","PowerSnack","Bowls",20.67,210,21.1,15.5,34.2,15.6,9.7,997,"natural ingredients","none",true,true,"Healthy natural chicken bowls"
"Artisan Tofu Snacks","GreenLife","Snacks",17.37,168,21.8,11.3,34.6,6.5,22.3,408,"natural ingredients","none",true,false,"Healthy artisan tofu snacks"
"Crispy Kale Beverages","SushiMax","Beverages",14.43,50,2.3,4.6,40.9,11.7,24.8,516,"natural ingredients","none",false,true,"Healthy crispy kale beverages"
